"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706035267",1,66837000,65287000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИЛАДОЖСКИЙ ТЕПЛОСНАБ""","64.91.2","Деятельность по финансовой аренде (лизингу/сублизингу) в прочих областях, кроме племенных животных","ООО ""ПРИЛАДОЖСКИЙ ТЕПЛОСНАБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"7840464272",0,0,544000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙИНВЕСТ""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""СТРОЙИНВЕСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706002007",9,12672000,10886000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛЮЧ""","95.11","Ремонт компьютеров и периферийного компьютерного оборудования","ООО ""КЛЮЧ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706024160",16,13661000,12608000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4723001035",9,15334000,14743000,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОТДЕЛ РАБОЧЕГО СНАБЖЕНИЯ СЕВЕРО-ЗАПАДНОГО ПАРОХОДСТВА""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ЗАО ""ОРС СЗП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706020359",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖЕМЧУЖИНА""",,,,
"4702017884",1,302000,404000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАДОГА ЛЕС""","16.23.2","Производство сборных деревянных строений","ООО ""ЛАДОГА ЛЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702017669",4,9712000,8962000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСИС""","95.11","Ремонт компьютеров и периферийного компьютерного оборудования","ООО ""МАСИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706034665",1,0,192000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИК""","41.20","Строительство жилых и нежилых зданий","ООО ""ВИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029055",95,65813000,66770000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННОЕ ПРЕДПРИЯТИЕ ""ПЕЛЛА-ЩИТ""","80.10","Деятельность частных охранных служб","ООО ""ОП ""ПЕЛЛА-ЩИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706017691",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭ-КОМ""",,,,
"4706025565",3,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРАНТ""","85.42.1","Деятельность школ подготовки водителей автотранспортных средств","ООО ""ГАРАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"7816547270",1,858000,818000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАРА""","46.43","Торговля оптовая бытовыми электротоварами","ООО ""АКАРА""","САНКТ-ПЕТЕРБУРГ ГОРОД"
"4706024307",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706034143",1,15005000,14933000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БДК-СТРОЙ""","41.20","Строительство жилых и нежилых зданий","ООО ""БДК-СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037271",2,100000,79000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДММ ИНЖИНИРИНГ""","33.15","Ремонт и техническое обслуживание судов и лодок","ООО ""ДММ ИНЖИНИРИНГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4702017299",1,2915000,2223000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОРЕСУРС""","43.22","Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха","ООО ""ЭНЕРГОРЕСУРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702017877",1,1428000,235000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЛАТ""","47.78.3","Торговля розничная сувенирами, изделиями народных художественных промыслов","ООО ""АЛЛАТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702019899",1,0,23000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""КЛЕМЕНТИНА""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""УК ""КЛЕМЕНТИНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706031110",7,12223000,17542000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭДАН""","47.2","Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах","ООО ""ЭДАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706020662",18,18694000,15796000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАДЕНТ""","86.21","Общая врачебная практика","ООО ""ДИАДЕНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706024057",5,9820000,9324000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮМИЛОН""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ЮМИЛОН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"7811662248",1,15829000,15417000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АФАЛИНА""","46.69","Торговля оптовая прочими машинами и оборудованием","ООО ""АФАЛИНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4702018052",1,1363000,1029000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАССВЕТ НВЛ""","43.39","Производство прочих отделочных и завершающих работ","ООО ""РАССВЕТ НВЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702017080",1,209000,190000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮРИДИЧЕСКИЙ ЦЕНТР ""ЭГИДА""","69.10","Деятельность в области права","ООО ""ЮРИДИЧЕСКИЙ ЦЕНТР ""ЭГИДА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702010208",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАНОБЕТОН""",,,,
"4706022194",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКО""","71.1","Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях","ООО ""ВИКО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4723002751",2,1500000,3645000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФИРМА ""РАДУГА""",,,,
"4716040788",7,88192000,81921000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД МЕТАЛЛОКОНСТРУКЦИЙ""","25.11","Производство строительных металлических конструкций, изделий и их частей","ООО ""ЗАВОД МЕТАЛЛОКОНСТРУКЦИЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706016112",11,104876000,99244000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОМЫШЛЕННАЯ ГРУППА ""ТЕХНОКОМ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","АО ""ПГ ""ТЕХНОКОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706028157",1,2382000,2360000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАНДЕМ-СЕРВИС""","37.00","Сбор и обработка сточных вод","ООО ""ТАНДЕМ-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4704085569",0,0,5000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД ТРАНС КОМ""","49.3","Деятельность прочего сухопутного пассажирского транспорта","ООО ""НОРД ТРАНС КОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОД ВЫБОРГ"
"4706023688",6,8948000,5135000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ОПТИМА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034785",10,20713000,17235000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИТА""","86.21","Общая врачебная практика","ООО ""ДИТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706030660",6,11519000,8139000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНАЯ КОМПАНИЯ ""СОЮЗ""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ТК ""СОЮЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706022130",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ФИЛЬТРОВАЛЬНЫЕ МАТЕРИАЛЫ""",,,,
"7816132861",16,17412,14239,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕГА""","10.71","Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения","ООО ""ВЕГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706021754",4,43459000,43296000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТРАДА-ТУР""","79.11","Деятельность туристических агентств","ООО ""ОТРАДА-ТУР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706024755",1,,,,"Общество с ограниченной ответственностью ""ВАН""","47.21","Торговля розничная фруктами и овощами в специализированных магазинах","ООО ""ВАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург"
"4706026939",23,17264000,16198000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС-ЦЕНТР""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО ""СЕРВИС-ЦЕНТР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706012911",3,23070000,17990000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАНЕТА""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ПЛАНЕТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030460",14,23811000,20282000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАВИГАТОР""","68.32.2","Управление эксплуатацией нежилого фонда за вознаграждение или на договорной основе","ООО ""НАВИГАТОР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706002173",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШАР""","45.31.1","Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов","ООО ""ШАР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706013337",0,28000,40000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЬТРА""","47.11.1","Торговля розничная замороженными продуктами в неспециализированных магазинах","ООО ""УЛЬТРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035764",1,307000,341000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД""","46.38","Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков","ООО ""НОРД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706018751",,,,,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ВОДНИК""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""ВОДНИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706030188",71,47733000,41269000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛИЩНО-УПРАВЛЯЮЩАЯ КОМПАНИЯ""","68.3","Операции с недвижимым имуществом за вознаграждение или на договорной основе","ООО ""ЖУК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706027379",1,830000,825000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОМАТОЛОГИЯ ДЛЯ ВСЕЙ СЕМЬИ""","86.23","Стоматологическая практика","ООО ""СТОМАТОЛОГИЯ ДЛЯ ВСЕЙ СЕМЬИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706007206",,,,,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ПЕТРУШИНСКОЕ ПОЛЕ""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""ПЕТРУШИНСКОЕ ПОЛЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4703123638",12,3397000,3760000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАЩИТА И БЕЗОПАСНОСТЬ""","84.25","Деятельность по обеспечению безопасности в чрезвычайных ситуациях; деятельность по обеспечению безопасности в области использования атомной энергии","ООО ""ЗАЩИТА И БЕЗОПАСНОСТЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034224",6,6671000,6332000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВАМОТОРС""","95.11","Ремонт компьютеров и периферийного компьютерного оборудования","ООО ""НЕВАМОТОРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036905",2,7440000,9103000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЬЮТИ ПРОДЖЕКТ""","46.45","Торговля оптовая парфюмерными и косметическими товарами","ООО ""БП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029263",,,,,"ГАРАЖНЫЙ КООПЕРАТИВ ""СВЯТКА""","52.21.24","Деятельность стоянок для транспортных средств","ГК ""СВЯТКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030928",1,4571000,7095000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕЗАРЬ СТОУН СЗФО""","23.70","Резка, обработка и отделка камня","ООО ""ЦЕЗАРЬ СТОУН СЗФО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036616",16,11521000,11490000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАДА""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""МАДА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029175",5,6397000,3867000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНГВА""","55.90","Деятельность по предоставлению прочих мест для временного проживания","ООО ""ЛИНГВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706003360",3,18489000,3382000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТРАДНЕНСКИЙ ДОМ ТОРГОВЛИ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ОДТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4702019112",1,1933000,2238000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЩПС-47""","46.73.7","Торговля оптовая обоями","ООО ""БЩПС-47""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706029827",1,2571000,2464000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКРЕПОСТЬ""","16.23","Производство прочих деревянных строительных конструкций и столярных изделий","ООО ""СТРОЙКРЕПОСТЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706037056",2,722000,579000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТД СОЮЗ""","68.10","Покупка и продажа собственного недвижимого имущества","ООО ""ТД СОЮЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706039166",1,471000,553000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНТЕРПРАЙЗ ЛОГИСТИКС""","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""ЭНТЕРПРАЙЗ ЛОГИСТИКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4703146353",2,3546000,3511000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТЕХНОЛОГИЯ""","20.30","Производство красок, лаков и аналогичных материалов для нанесения покрытий, полиграфических красок и мастик","ООО ""СТРОЙТЕХНОЛОГИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4704090777",2,40596000,40420000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОВ""","49.4","Деятельность автомобильного грузового транспорта и услуги по перевозкам","ООО ""ЛОВ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОД ВЫБОРГ"
"4706039470",1,117000,111000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРЕУГОЛЬНИК""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ТРЕУГОЛЬНИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040620",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","43.21","Производство электромонтажных работ","ООО ""АЛЬЯНС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031618",3,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПУЩИНСКИЙ ДОМ""","43.12","Подготовка строительной площадки","ООО ""ПУЩИНСКИЙ ДОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041020",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРВАЯ ПЕЛЛЕТНАЯ КОМПАНИЯ""","16.29.15","Производство топливных гранул и брикетов из отходов деревопереработки","ООО ""ППК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4704080680",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПОВУД""",,,,
"4706025597",4,15622000,15167000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""АСТЕРА""","33.15","Ремонт и техническое обслуживание судов и лодок","ООО ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""АСТЕРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4723001606",,,,,"КОЛЛЕКТИВНОЕ ГАРАЖНОЕ ТОВАРИЩЕСТВО ""ВОДНИК""","52.21.24","Деятельность стоянок для транспортных средств","КГТ ""ВОДНИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
