"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706038660",5,7138000,7138000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""9ПЛАНЕТА""","73.11","Деятельность рекламных агентств","ООО ""9ПЛАНЕТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039046",1,300000,230000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИДЖИТАЛ КАР""","62.01","Разработка компьютерного программного обеспечения","ООО ""ДИДЖИТАЛ КАР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039007",1,10293000,9899000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТРУКТОРСКОЕ БЮРО ""КВАРЦ""","72.19","Научные исследования и разработки в области естественных и технических наук прочие","ООО ""КБ ""КВАРЦ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041020",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРВАЯ ПЕЛЛЕТНАЯ КОМПАНИЯ""","16.29.15","Производство топливных гранул и брикетов из отходов деревопереработки","ООО ""ППК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039536",3,41305000,37127000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАМАРИН""","46.69","Торговля оптовая прочими машинами и оборудованием","ООО ""АКВАМАРИН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040919",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИФ""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""РИФ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040972",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДЪЁМСТРОЙСЕРВИС""","33.12","Ремонт машин и оборудования","ООО ""ПОДЪЁМСТРОЙСЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706027146",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКО+""","71.12.46","Землеустройство","ООО ""ВИКО+""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033277",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНТЕЛ-СЕВЕР""","61.10.4","Деятельность в области документальной электросвязи","ООО ""ЛЕНТЕЛ-СЕВЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037296",2,1219000,1398000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАОКНАМИ""","43.32","Работы столярные и плотничные","ООО ""ЗАОКНАМИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038606",1,115000,279000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАСПРЕДЕЛЕННАЯ МАНУФАКТУРА ""СЛОДД""","13.20","Производство текстильных тканей","ООО ""РМ ""СЛОДД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041060",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСКВИЧ-ЦЕНТР""","45.32","Торговля розничная автомобильными деталями, узлами и принадлежностями","ООО ""МОСКВИЧ-ЦЕНТР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040740",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМКОМПЛЕКТАЦИЯ""","46.74.2","Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой","ООО ""ПРОМКОМПЛЕКТАЦИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040852",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВА""","11.03","Производство сидра и прочих плодовых вин","ООО ""АВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040958",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАЛЛ БОКС""","25.11","Производство строительных металлических конструкций, изделий и их частей","ООО ""МЕТАЛЛ БОКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039470",1,117000,111000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРЕУГОЛЬНИК""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ТРЕУГОЛЬНИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038130",2,6310000,5369000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКТ М""","31.09","Производство прочей мебели","ООО ""КОМПЛЕКТ М""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706032499",3,30081000,30050000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКИЙ РЕГИСТР - БАЛТИЙСКАЯ ИНСПЕКЦИЯ""","71.20.1","Испытания и анализ состава и чистоты материалов и веществ: анализ химических и биологических свойств материалов и веществ; испытания и анализ в области гигиены питания, включая ветеринарный контроль и контроль за производством продуктов питания","ООО ""РУССКИЙ РЕГИСТР - БАЛТИЙСКАЯ ИНСПЕКЦИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037240",,985000,703000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМРУС""",,,,
"4706040034",,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛОРИВИТАЛ""","46.45.1","Торговля оптовая парфюмерными и косметическими товарами, кроме мыла","ООО ""ФЛОРИВИТАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041246",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИОН СМАРТ ЛАЙНС""","28.29","Производство прочих машин и оборудования общего назначения, не включенного в другие группировки","ООО ""ЮСЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041140",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦСТРОЙВИБРОМОНТАЖ""","41.20","Строительство жилых и нежилых зданий","ООО ""ССВМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039550",1,2729000,2651000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТЕРНАТИВА""","43.29","Производство прочих строительно-монтажных работ","ООО ""АЛЬТЕРНАТИВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041253",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОСЕРВИС""","62.03.11","Деятельность по управлению компьютерными системами непосредственно","ООО ""ТЕХНОСЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040620",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","43.21","Производство электромонтажных работ","ООО ""АЛЬЯНС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039582",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАНДА""",,,,
"4706039712",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНБИО""","47.91","Торговля розничная по почте или по информационно-коммуникационной сети Интернет","ООО ""ИНБИО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041126",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДЕТСКАЯ ФУТБОЛЬНАЯ ШКОЛА ""НЕВА""","93.12","Деятельность спортивных клубов","ООО ДФШ ""НЕВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041038",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИКА""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ПИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041052",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАЛЬЯНС""","71.12.2","Деятельность заказчика-застройщика, генерального подрядчика","ООО ""СТРОЙАЛЬЯНС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040612",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАРАС""","41.20","Строительство жилых и нежилых зданий","ООО ""ВАРАС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040115",1,652000,652000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГА-СТАЛЬ НЕВА""","25.99","Производство прочих готовых металлических изделий, не включенных в другие группировки","ООО ""МСН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034263",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИМА СТ""","79.1","Деятельность туристических агентств и туроператоров","ООО ""ПРИМА СТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035524",3,306000,311000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВКУСНЫЙ ХЛЕБ""","10.71","Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения","ООО ""ВКУСНЫЙ ХЛЕБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031181",6,6910000,4438000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАЛИСМАН-ЛОМБАРД""","64.92.6","Деятельность по предоставлению ломбардами краткосрочных займов под залог движимого имущества","ООО ""ТАЛИСМАН-ЛОМБАРД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040267",2,3000000,2801000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕЛЛА-ДЕЖУРНАЯ ЧАСТЬ""","82.11","Деятельность административно-хозяйственная комплексная по обеспечению работы организации","ООО ""ПЕЛЛА-ДЕЖУРНАЯ ЧАСТЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040683",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МК ПЛЮС""","25.11","Производство строительных металлических конструкций, изделий и их частей","ООО ""МК ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039670",,0,0,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЗИЯ-ЛЕС""",,,,
"4706040450",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕМСКЕЛЛА""","46.74","Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями","ООО ""ЛЕМСКЕЛЛА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039462",4,3447000,3393000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПК-ХИМПОКРЫТИЕ""","25.61","Обработка металлов и нанесение покрытий на металлы","ООО ""НПК-ХИМПОКРЫТИЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039021",1,0,65000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕРМА НА НЕВЕ""","01.13","Выращивание овощей, бахчевых, корнеплодных и клубнеплодных культур, грибов и трюфелей","ООО ""ФЕРМА НА НЕВЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
